image_id,filename,transform_name,intensity_value,pipeline_version,encode_mse,encode_psnr,decode_secret,decode_present,decode_schema,bit_accuracy,width,height,aspect_ratio,auto_cropped
000000000139,000000000139.jpg,none,,v2.0,4.03462441314554e-05,92.07277248796291,1001100101001110000100110000011000001100000110001,True,,1.0,640,426,1.502347,False
000000000139,000000000139.jpg,brightness,0.5,v2.0,4.03462441314554e-05,92.07277248796291,1000101011001110001011011001011011010100101111101,False,,0.6122448979591837,640,426,1.502347,False
000000000139,000000000139.jpg,brightness,0.7,v2.0,4.03462441314554e-05,92.07277248796291,1101011100010011100000010111001100101011010110111,False,,0.5102040816326531,640,426,1.502347,False
000000000139,000000000139.jpg,brightness,0.85,v2.0,4.03462441314554e-05,92.07277248796291,1111101100000011101001011101010101100001001011100,False,,0.4489795918367347,640,426,1.502347,False
000000000139,000000000139.jpg,brightness,1.15,v2.0,4.03462441314554e-05,92.07277248796291,0000010011111100000110100010101010011110110100011,False,,0.5714285714285714,640,426,1.502347,False
000000000139,000000000139.jpg,brightness,1.5,v2.0,4.03462441314554e-05,92.07277248796291,1001001111001001001111101001001011011001101001101,False,,0.5102040816326531,640,426,1.502347,False
000000000139,000000000139.jpg,brightness,2.0,v2.0,4.03462441314554e-05,92.07277248796291,1101101101101101101101101101101101101101101101101,False,,0.5306122448979592,640,426,1.502347,False
000000000139,000000000139.jpg,contrast,0.5,v2.0,4.03462441314554e-05,92.07277248796291,1110110001111111110000010110111100100111010110011,False,,0.5510204081632653,640,426,1.502347,False
000000000139,000000000139.jpg,contrast,0.7,v2.0,4.03462441314554e-05,92.07277248796291,1010101011001000011111101001010011011000101101000,False,,0.5102040816326531,640,426,1.502347,False
000000000139,000000000139.jpg,contrast,0.85,v2.0,4.03462441314554e-05,92.07277248796291,0011010101111110001101111010100001001110011111010,False,,0.5918367346938775,640,426,1.502347,False
000000000139,000000000139.jpg,contrast,1.15,v2.0,4.03462441314554e-05,92.07277248796291,0100101010000001110010000101011110110001100100101,False,,0.40816326530612246,640,426,1.502347,False
000000000139,000000000139.jpg,contrast,1.5,v2.0,4.03462441314554e-05,92.07277248796291,1000101011001110001011011001011011010100101111101,False,,0.6122448979591837,640,426,1.502347,False
000000000139,000000000139.jpg,contrast,2.0,v2.0,4.03462441314554e-05,92.07277248796291,1111111111111111111111111111111111111111111111111,False,,0.3673469387755102,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,0.2,v2.0,4.03462441314554e-05,92.07277248796291,1011101101101100011111110000011000001110000101011,False,,0.7551020408163265,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,0.43,v2.0,4.03462441314554e-05,92.07277248796291,0100100100111100010110111011001001000111000100000,False,,0.6122448979591837,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,0.66,v2.0,4.03462441314554e-05,92.07277248796291,0101110111011100010100110000000000001100000110011,False,,0.7959183673469388,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,0.89,v2.0,4.03462441314554e-05,92.07277248796291,1011110111010101010110100000001010011110011100001,False,,0.6530612244897959,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,1.11,v2.0,4.03462441314554e-05,92.07277248796291,0100001000101010101001011111110101100001100111010,False,,0.3877551020408163,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,1.34,v2.0,4.03462441314554e-05,92.07277248796291,1010001000100011101011001111111111110011111101000,False,,0.24489795918367346,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,1.57,v2.0,4.03462441314554e-05,92.07277248796291,1011011011000011101001000100110110111000111111011,False,,0.42857142857142855,640,426,1.502347,False
000000000139,000000000139.jpg,saturation,1.8,v2.0,4.03462441314554e-05,92.07277248796291,0100010010000011100000001111111111110001111110000,False,,0.3469387755102041,640,426,1.502347,False
000000000139,000000000139.jpg,vibrancy,0.2,v2.0,4.03462441314554e-05,92.07277248796291,1011100111011010100100100010111010101110100100011,False,,0.7142857142857143,640,426,1.502347,False
000000000139,000000000139.jpg,vibrancy,0.43,v2.0,4.03462441314554e-05,92.07277248796291,1011100011011110010100110010101010101100100110011,False,,0.7551020408163265,640,426,1.502347,False
000000000139,000000000139.jpg,vibrancy,0.66,v2.0,4.03462441314554e-05,92.07277248796291,1111010011101100100000100110011110001100000100111,False,,0.6326530612244898,640,426,1.502347,False
